date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:30:56	54508/54508	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:12:42%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF--drGGj.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF--drGGj.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:30:57	12248/12248	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:12:48%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF-SdrGGj.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF-SdrGGj.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:30:57	78260/78260	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:12:21%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF-WdrGGj.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF-WdrGGj.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:30:58	100572/100572	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:13:00%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF-udrA.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4c0qyriQwlOrhSvowK_l5-eTxCVx0ZbwLvKH2Gk9hLmp0v5yA-xXPqCzLvF-udrA.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:30:58	33596/33596	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:10:18%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqnJ-mFqA.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqnJ-mFqA.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:30:58	51808/51808	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:08:43%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSequJ-mFqA.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSequJ-mFqA.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:30:59	10956/10956	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:06:09%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqlJ-mFqA.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqlJ-mFqA.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:30:59	74960/74960	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:11:02%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqkJ-mFqA.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqkJ-mFqA.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:31:00	97548/97548	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Aug%202025%2016:08:32%20GMT	https://fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqqJ-k.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/merriweather/v33/u-4e0qyriQwlOrhSvowK_l5UcA6zuSYEqOzpPe3HOZJ5eX1WtLaQwmYiSeqqJ-k.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
00:31:00	11860/11860	---M--	200	added ('OK')	font/woff2	date:Mon,%2015%20Sep%202025%2017:03:38%20GMT	https://fonts.gstatic.com/s/nunito/v32/XRXK3I6Li01BKofIMPyPbj8d7IEAGXNirXAHgKbabWk.woff2	C:/Users/Mialui/Desktop/aisangtac/offline_sites/ai-sang-tac-truyen-120beta.netlify.app/fonts.gstatic.com/s/nunito/v32/XRXK3I6Li01BKofIMPyPbj8d7IEAGXNirXAHgKbabWk.woff2	(from https://fonts.googleapis.com/css2?family=Inter:wght@400;500;600;700&family=Lobster&family=Lora:ital,wght@0,400;0,500;0,700;1,400&family=Merriweather:ital,wght@0,400;0,700;1,400;1,700&family=Nunito:ital,wght@0,400;0,600;0,700;1,400&family=Pacifico&family=Playfair+Display:ital,wght@0,400;0,700;1,400;1,700&family=Roboto+Mono:wght@400;500&family=Source+Code+Pro:ital,wght@0,400;0,600;1,400&family=Work+Sans:ital,wght@0,400;0,600;1,400&display=swap)
